task,unit,n_windows,n_errors,signal,eaurc,capture@0.05,capture@0.1,capture@0.2
sen1floods11,chip89,256,12,confidence (OlmoEarth),0.0003644857031919486,0.8333333333333334,1.0,1.0
sen1floods11,chip89,256,12,constant score,0.04566735644289895,0.05078125,0.1015625,0.19921875
sen1floods11,chip89,256,12,disagreement (selected partner),0.04585046191164897,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip89,256,12,weighted disagreement (selected partner),0.04585046191164897,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip89,256,12,accuracy-weighted vote (all outside partners),0.04585046191164897,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip89,256,12,"weighted disagreement (olmoearth_nano, same family)",0.04585046191164897,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip89,256,12,"weighted disagreement (olmoearth_tiny, same family)",0.04603428544106073,0.04330708661417323,0.09448818897637795,0.19291338582677164
sen1floods11,chip89,256,12,"weighted disagreement (olmoearth_large, same family)",0.04585046191164897,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip89,256,12,weighted disagreement (galileo_base),0.04585046191164897,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip89,256,12,weighted disagreement (panopticon),0.04585046191164897,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip89,256,12,combination conf+weighted disagreement (U+),0.0003644857031919486,0.8333333333333334,1.0,1.0
sen1floods11,chip90,256,8,confidence (OlmoEarth),0.004675279958444603,0.25,0.375,0.75
sen1floods11,chip90,256,8,constant score,0.030695597090425165,0.05078125,0.1015625,0.19921875
sen1floods11,chip90,256,8,disagreement (selected partner),0.02386360280833505,0.10833333333333334,0.21666666666666667,0.3927725118483412
sen1floods11,chip90,256,8,weighted disagreement (selected partner),0.024517449442825162,0.0,0.0,0.3927725118483412
sen1floods11,chip90,256,8,accuracy-weighted vote (all outside partners),0.0159419479405699,0.25,0.25,0.6268203883495146
sen1floods11,chip90,256,8,"weighted disagreement (olmoearth_nano, same family)",0.023592821140462957,0.2680722891566265,0.3072289156626506,0.3825301204819277
sen1floods11,chip90,256,8,"weighted disagreement (olmoearth_tiny, same family)",0.02701864779508203,0.16289370078740156,0.20767716535433073,0.29379921259842523
sen1floods11,chip90,256,8,"weighted disagreement (olmoearth_large, same family)",0.023112397795082035,0.2824803149606299,0.32086614173228345,0.3946850393700787
sen1floods11,chip90,256,8,weighted disagreement (galileo_base),0.027358203989273668,0.15288844621513945,0.19820717131474103,0.28535856573705176
sen1floods11,chip90,256,8,weighted disagreement (panopticon),0.023592821140462957,0.2680722891566265,0.3072289156626506,0.3825301204819277
sen1floods11,chip90,256,8,combination conf+weighted disagreement (U+),0.006096344602153835,0.0,0.25,0.625
sen1floods11,chip91,256,106,confidence (OlmoEarth),0.12841799747994642,0.0660377358490566,0.16037735849056603,0.29245283018867924
sen1floods11,chip91,256,106,constant score,0.3124010004922275,0.05078125,0.1015625,0.19921875
sen1floods11,chip91,256,106,disagreement (selected partner),0.22167984637938928,0.09099208764455265,0.1819841752891053,0.3569689592209373
sen1floods11,chip91,256,106,weighted disagreement (selected partner),0.22036723780711406,0.10377358490566038,0.20754716981132076,0.36792452830188677
sen1floods11,chip91,256,106,accuracy-weighted vote (all outside partners),0.1348916568671896,0.11320754716981132,0.19811320754716982,0.3584905660377358
sen1floods11,chip91,256,106,"weighted disagreement (olmoearth_nano, same family)",0.19635717783189063,0.10377358490566038,0.19811320754716982,0.32075471698113206
sen1floods11,chip91,256,106,"weighted disagreement (olmoearth_tiny, same family)",0.09211427950509293,0.12264150943396226,0.2358490566037736,0.46226415094339623
sen1floods11,chip91,256,106,"weighted disagreement (olmoearth_large, same family)",0.13364667059134291,0.12264150943396226,0.22641509433962265,0.4339622641509434
sen1floods11,chip91,256,106,weighted disagreement (galileo_base),0.32765721371451784,0.04716981132075472,0.08490566037735849,0.1509433962264151
sen1floods11,chip91,256,106,weighted disagreement (panopticon),0.11337287554347267,0.11320754716981132,0.22641509433962265,0.44339622641509435
sen1floods11,chip91,256,106,combination conf+weighted disagreement (U+),0.1062462414854595,0.12264150943396226,0.18867924528301888,0.3490566037735849
sen1floods11,chip92,256,16,confidence (OlmoEarth),0.004701880787870667,0.3125,0.75,0.8125
sen1floods11,chip92,256,16,constant score,0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip92,256,16,disagreement (selected partner),0.02012765249911575,0.55859375,0.7005208333333334,0.7330729166666666
sen1floods11,chip92,256,16,weighted disagreement (selected partner),0.01985178803215325,0.625,0.7005208333333334,0.7330729166666666
sen1floods11,chip92,256,16,accuracy-weighted vote (all outside partners),0.0011409746943948566,0.625,0.875,1.0
sen1floods11,chip92,256,16,"weighted disagreement (olmoearth_nano, same family)",0.02912423989112888,0.5,0.5643939393939394,0.6117424242424242
sen1floods11,chip92,256,16,"weighted disagreement (olmoearth_tiny, same family)",0.019675014235609706,0.6875,0.7017634854771784,0.7341804979253113
sen1floods11,chip92,256,16,"weighted disagreement (olmoearth_large, same family)",0.028160556623110834,0.4375,0.5789748953974896,0.6247384937238494
sen1floods11,chip92,256,16,weighted disagreement (galileo_base),0.037985027294150625,0.3125,0.4375,0.49645196506550215
sen1floods11,chip92,256,16,weighted disagreement (panopticon),0.01579994467899958,0.6875,0.7614107883817427,0.7873443983402489
sen1floods11,chip92,256,16,combination conf+weighted disagreement (U+),0.0013839869279161127,0.625,0.75,1.0
sen1floods11,chip93,256,17,confidence (OlmoEarth),0.0033602512663735043,0.17647058823529413,0.7058823529411765,1.0
sen1floods11,chip93,256,17,constant score,0.06402133579944165,0.05078125,0.1015625,0.19921875
sen1floods11,chip93,256,17,disagreement (selected partner),0.06559315270389447,0.027999999999999997,0.08,0.18
sen1floods11,chip93,256,17,weighted disagreement (selected partner),0.06559315270389447,0.027999999999999997,0.08,0.18
sen1floods11,chip93,256,17,accuracy-weighted vote (all outside partners),0.05921679988871653,0.12126325940212151,0.1682738669238187,0.258678881388621
sen1floods11,chip93,256,17,"weighted disagreement (olmoearth_nano, same family)",0.02716258120600582,0.5915966386554622,0.6134453781512605,0.6554621848739496
sen1floods11,chip93,256,17,"weighted disagreement (olmoearth_tiny, same family)",0.027244373011612113,0.5899228543876567,0.6118611378977821,0.6540501446480231
sen1floods11,chip93,256,17,"weighted disagreement (olmoearth_large, same family)",0.06428073521350415,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip93,256,17,weighted disagreement (galileo_base),0.06239341938460331,0.0740652536318171,0.12360085734698736,0.21886163372231482
sen1floods11,chip93,256,17,weighted disagreement (panopticon),0.060880964872296786,0.0960241804231574,0.1443850267379679,0.23738665426644967
sen1floods11,chip93,256,17,combination conf+weighted disagreement (U+),0.0035978136656125647,0.17647058823529413,0.7058823529411765,1.0
sen1floods11,chip94,256,9,confidence (OlmoEarth),0.0007765208018449897,0.7777777777777778,0.8888888888888888,1.0
sen1floods11,chip94,256,9,constant score,0.03446232351344765,0.05078125,0.1015625,0.19921875
sen1floods11,chip94,256,9,disagreement (selected partner),0.03446232351344765,0.05078125,0.1015625,0.19921875
sen1floods11,chip94,256,9,weighted disagreement (selected partner),0.03446232351344765,0.05078125,0.1015625,0.19921875
sen1floods11,chip94,256,9,accuracy-weighted vote (all outside partners),0.03446232351344765,0.05078125,0.1015625,0.19921875
sen1floods11,chip94,256,9,"weighted disagreement (olmoearth_nano, same family)",0.030693402615010145,0.15294117647058825,0.19825708061002179,0.2854030501089324
sen1floods11,chip94,256,9,"weighted disagreement (olmoearth_tiny, same family)",0.03446232351344765,0.05078125,0.1015625,0.19921875
sen1floods11,chip94,256,9,"weighted disagreement (olmoearth_large, same family)",0.03446232351344765,0.05078125,0.1015625,0.19921875
sen1floods11,chip94,256,9,weighted disagreement (galileo_base),0.03446232351344765,0.05078125,0.1015625,0.19921875
sen1floods11,chip94,256,9,weighted disagreement (panopticon),0.03446232351344765,0.05078125,0.1015625,0.19921875
sen1floods11,chip94,256,9,combination conf+weighted disagreement (U+),0.0007765208018449897,0.7777777777777778,0.8888888888888888,1.0
sen1floods11,chip95,256,6,confidence (OlmoEarth),0.000787613883070023,0.5,0.8333333333333334,1.0
sen1floods11,chip95,256,6,constant score,0.02311495447724716,0.05078125,0.1015625,0.19921875
sen1floods11,chip95,256,6,disagreement (selected partner),0.023298418976328047,0.04330708661417323,0.09448818897637795,0.19291338582677164
sen1floods11,chip95,256,6,weighted disagreement (selected partner),0.023298418976328047,0.04330708661417323,0.09448818897637795,0.19291338582677164
sen1floods11,chip95,256,6,accuracy-weighted vote (all outside partners),0.015841650635697112,0.35200000000000004,0.38666666666666666,0.4533333333333333
sen1floods11,chip95,256,6,"weighted disagreement (olmoearth_nano, same family)",0.015609253927197064,0.35714285714285715,0.39153439153439157,0.4576719576719577
sen1floods11,chip95,256,6,"weighted disagreement (olmoearth_tiny, same family)",0.015532116096908551,0.35968379446640314,0.393939393939394,0.45981554677206854
sen1floods11,chip95,256,6,"weighted disagreement (olmoearth_large, same family)",0.023298418976328047,0.04330708661417323,0.09448818897637795,0.19291338582677164
sen1floods11,chip95,256,6,weighted disagreement (galileo_base),0.019561641214976076,0.19642857142857142,0.23941798941798942,0.3220899470899471
sen1floods11,chip95,256,6,weighted disagreement (panopticon),0.019484442598375284,0.19960474308300394,0.24242424242424243,0.32476943346508563
sen1floods11,chip95,256,6,combination conf+weighted disagreement (U+),0.0008492521629125273,0.5,0.8333333333333334,1.0
sen1floods11,chip97,256,16,confidence (OlmoEarth),0.004186267244804585,0.5625,0.75,0.875
sen1floods11,chip97,256,16,constant score,0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,disagreement (selected partner),0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,weighted disagreement (selected partner),0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,accuracy-weighted vote (all outside partners),0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,"weighted disagreement (olmoearth_nano, same family)",0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,"weighted disagreement (olmoearth_tiny, same family)",0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,"weighted disagreement (olmoearth_large, same family)",0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,weighted disagreement (galileo_base),0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,weighted disagreement (panopticon),0.06038295749734727,0.05078125,0.1015625,0.19921875
sen1floods11,chip97,256,16,combination conf+weighted disagreement (U+),0.004186267244804585,0.5625,0.75,0.875
sen1floods11,chip99,256,13,confidence (OlmoEarth),0.003534564994712615,0.3076923076923077,0.5384615384615384,1.0
sen1floods11,chip99,256,13,constant score,0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip99,256,13,disagreement (selected partner),0.0164114049573883,0.5625,0.7051282051282051,0.7371794871794872
sen1floods11,chip99,256,13,weighted disagreement (selected partner),0.016167079061316415,0.6153846153846154,0.7051282051282051,0.7371794871794872
sen1floods11,chip99,256,13,accuracy-weighted vote (all outside partners),0.00904325255320576,0.6153846153846154,0.8461538461538461,0.8585719213521904
sen1floods11,chip99,256,13,"weighted disagreement (olmoearth_nano, same family)",0.01210043073200594,0.6923076923076923,0.7797638046600702,0.8037025215448452
sen1floods11,chip99,256,13,"weighted disagreement (olmoearth_tiny, same family)",0.012187964217280974,0.6923076923076923,0.7760467380720546,0.8003894839337877
sen1floods11,chip99,256,13,"weighted disagreement (olmoearth_large, same family)",0.007988415537100287,0.7692307692307693,0.8531758697733801,0.8691350143632302
sen1floods11,chip99,256,13,weighted disagreement (galileo_base),0.02497739428852094,0.38461538461538464,0.5501955671447196,0.5990873533246415
sen1floods11,chip99,256,13,weighted disagreement (panopticon),0.012752703376878286,0.6153846153846154,0.7731755424063116,0.7978303747534518
sen1floods11,chip99,256,13,combination conf+weighted disagreement (U+),0.0018531569182073477,0.6923076923076923,0.7692307692307693,1.0
sen1floods11,chip100,256,4,confidence (OlmoEarth),0.0004894995551902494,0.75,1.0,1.0
sen1floods11,chip100,256,4,constant score,0.015471811364061153,0.05078125,0.1015625,0.19921875
sen1floods11,chip100,256,4,disagreement (selected partner),0.007951746174130081,0.514,0.54,0.59
sen1floods11,chip100,256,4,weighted disagreement (selected partner),0.00795170548529762,0.514,0.54,0.59
sen1floods11,chip100,256,4,accuracy-weighted vote (all outside partners),0.004093387429863468,0.7530487804878049,0.766260162601626,0.7916666666666666
sen1floods11,chip100,256,4,"weighted disagreement (olmoearth_nano, same family)",0.004188053047418411,0.75,0.762396694214876,0.7882231404958677
sen1floods11,chip100,256,4,"weighted disagreement (olmoearth_tiny, same family)",0.00012463096452364255,1.0,1.0,1.0
sen1floods11,chip100,256,4,"weighted disagreement (olmoearth_large, same family)",0.007766302402664094,0.5216535433070866,0.547244094488189,0.5964566929133859
sen1floods11,chip100,256,4,weighted disagreement (galileo_base),0.007920764769913968,0.514,0.54,0.59
sen1floods11,chip100,256,4,weighted disagreement (panopticon),0.00787407701109917,0.5178571428571429,0.5436507936507936,0.5932539682539683
sen1floods11,chip100,256,4,combination conf+weighted disagreement (U+),0.0004198127423129561,0.75,1.0,1.0
sen1floods11,chip103,256,13,confidence (OlmoEarth),0.0034899671958220062,0.46153846153846156,0.6923076923076923,0.9230769230769231
sen1floods11,chip103,256,13,constant score,0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip103,256,13,disagreement (selected partner),0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip103,256,13,weighted disagreement (selected partner),0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip103,256,13,accuracy-weighted vote (all outside partners),0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip103,256,13,"weighted disagreement (olmoearth_nano, same family)",0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip103,256,13,"weighted disagreement (olmoearth_tiny, same family)",0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip103,256,13,"weighted disagreement (olmoearth_large, same family)",0.035324854989728524,0.31890376829648087,0.35534101526004364,0.42541264403612583
sen1floods11,chip103,256,13,weighted disagreement (galileo_base),0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip103,256,13,weighted disagreement (panopticon),0.049370435924690356,0.05078125,0.1015625,0.19921875
sen1floods11,chip103,256,13,combination conf+weighted disagreement (U+),0.0034899671958220062,0.46153846153846156,0.6923076923076923,0.9230769230769231
sen1floods11,chip104,256,7,confidence (OlmoEarth),0.007857776943542782,0.14285714285714285,0.2857142857142857,0.42857142857142855
sen1floods11,chip104,256,7,constant score,0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip104,256,7,disagreement (selected partner),0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip104,256,7,weighted disagreement (selected partner),0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip104,256,7,accuracy-weighted vote (all outside partners),0.027019931182775677,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip104,256,7,"weighted disagreement (olmoearth_nano, same family)",0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip104,256,7,"weighted disagreement (olmoearth_tiny, same family)",0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip104,256,7,"weighted disagreement (olmoearth_large, same family)",0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip104,256,7,weighted disagreement (galileo_base),0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip104,256,7,weighted disagreement (panopticon),0.027019931182775677,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip104,256,7,combination conf+weighted disagreement (U+),0.007857776943542782,0.14285714285714285,0.2857142857142857,0.42857142857142855
sen1floods11,chip105,256,3,confidence (OlmoEarth),0.00021784103167911468,1.0,1.0,1.0
sen1floods11,chip105,256,3,constant score,0.011626957440902665,0.05078125,0.1015625,0.19921875
sen1floods11,chip105,256,3,disagreement (selected partner),0.011764826501466727,0.039525691699604744,0.0909090909090909,0.18972332015810278
sen1floods11,chip105,256,3,weighted disagreement (selected partner),0.011764826501466727,0.039525691699604744,0.0909090909090909,0.18972332015810278
sen1floods11,chip105,256,3,accuracy-weighted vote (all outside partners),0.004045582440178535,0.6733870967741935,0.6908602150537635,0.7244623655913979
sen1floods11,chip105,256,3,"weighted disagreement (olmoearth_nano, same family)",0.007920457932234025,0.35458167330677287,0.38911022576361226,0.45551128818061093
sen1floods11,chip105,256,3,"weighted disagreement (olmoearth_tiny, same family)",0.007858576501466725,0.35968379446640314,0.393939393939394,0.45981554677206854
sen1floods11,chip105,256,3,"weighted disagreement (olmoearth_large, same family)",0.003998828995226153,0.6772908366533864,0.694555112881806,0.7277556440903054
sen1floods11,chip105,256,3,weighted disagreement (galileo_base),0.003937190715383648,0.6772908366533864,0.694555112881806,0.7277556440903054
sen1floods11,chip105,256,3,weighted disagreement (panopticon),0.003999076028846489,0.6746987951807228,0.6921017402945114,0.7255689424364123
sen1floods11,chip105,256,3,combination conf+weighted disagreement (U+),0.00026440674706276486,1.0,1.0,1.0
sen1floods11,chip107,256,3,confidence (OlmoEarth),0.004947419388471108,0.3333333333333333,0.3333333333333333,0.3333333333333333
sen1floods11,chip107,256,3,constant score,0.011626957440902665,0.05078125,0.1015625,0.19921875
sen1floods11,chip107,256,3,disagreement (selected partner),0.007804780376717616,0.36220472440944884,0.39632545931758534,0.46194225721784776
sen1floods11,chip107,256,3,weighted disagreement (selected partner),0.007812439690443106,0.36220472440944884,0.39632545931758534,0.46194225721784776
sen1floods11,chip107,256,3,accuracy-weighted vote (all outside partners),0.00788976036777517,0.35458167330677287,0.38911022576361226,0.45551128818061093
sen1floods11,chip107,256,3,"weighted disagreement (olmoearth_nano, same family)",0.007904895671427202,0.35714285714285715,0.39153439153439157,0.4576719576719577
sen1floods11,chip107,256,3,"weighted disagreement (olmoearth_tiny, same family)",0.011764826501466727,0.039525691699604744,0.0909090909090909,0.18972332015810278
sen1floods11,chip107,256,3,"weighted disagreement (olmoearth_large, same family)",0.011626957440902665,0.05078125,0.1015625,0.19921875
sen1floods11,chip107,256,3,weighted disagreement (galileo_base),0.007797121062992126,0.36220472440944884,0.39632545931758534,0.46194225721784776
sen1floods11,chip107,256,3,weighted disagreement (panopticon),0.01171868969044311,0.04330708661417323,0.09448818897637795,0.19291338582677164
sen1floods11,chip107,256,3,combination conf+weighted disagreement (U+),0.004932040451463234,0.3333333333333333,0.3333333333333333,0.3333333333333333
sen1floods11,chip110,256,3,confidence (OlmoEarth),9.294712471566633e-05,1.0,1.0,1.0
sen1floods11,chip110,256,3,constant score,0.011626957440902665,0.05078125,0.1015625,0.19921875
sen1floods11,chip110,256,3,disagreement (selected partner),0.011626957440902665,0.05078125,0.1015625,0.19921875
sen1floods11,chip110,256,3,weighted disagreement (selected partner),0.011626957440902665,0.05078125,0.1015625,0.19921875
sen1floods11,chip110,256,3,accuracy-weighted vote (all outside partners),0.003890871062992126,0.6811023622047244,0.6981627296587926,0.7309711286089239
sen1floods11,chip110,256,3,"weighted disagreement (olmoearth_nano, same family)",0.011811145671427206,0.03571428571428571,0.08730158730158731,0.1865079365079365
sen1floods11,chip110,256,3,"weighted disagreement (olmoearth_tiny, same family)",0.01171868969044311,0.04330708661417323,0.09448818897637795,0.19291338582677164
sen1floods11,chip110,256,3,"weighted disagreement (olmoearth_large, same family)",0.01171868969044311,0.04330708661417323,0.09448818897637795,0.19291338582677164
sen1floods11,chip110,256,3,weighted disagreement (galileo_base),0.011626957440902665,0.05078125,0.1015625,0.19921875
sen1floods11,chip110,256,3,weighted disagreement (panopticon),0.003890871062992126,0.6811023622047244,0.6981627296587926,0.7309711286089239
sen1floods11,chip110,256,3,combination conf+weighted disagreement (U+),9.294712471566633e-05,1.0,1.0,1.0
sen1floods11,chip111,256,10,confidence (OlmoEarth),0.002351683811201586,0.4,0.7,0.9
sen1floods11,chip111,256,10,constant score,0.03821323515914219,0.05078125,0.1015625,0.19921875
sen1floods11,chip111,256,10,disagreement (selected partner),0.023109800256130117,0.42142857142857143,0.4523809523809524,0.5119047619047619
sen1floods11,chip111,256,10,weighted disagreement (selected partner),0.023109800256130117,0.42142857142857143,0.4523809523809524,0.5119047619047619
sen1floods11,chip111,256,10,accuracy-weighted vote (all outside partners),0.015923968136751402,0.603265306122449,0.6244897959183674,0.6653061224489796
sen1floods11,chip111,256,10,"weighted disagreement (olmoearth_nano, same family)",0.01953018616692261,0.5120481927710843,0.5381526104417671,0.5883534136546185
sen1floods11,chip111,256,10,"weighted disagreement (olmoearth_tiny, same family)",0.02332712341791862,0.4168,0.44800000000000006,0.508
sen1floods11,chip111,256,10,"weighted disagreement (olmoearth_large, same family)",0.02715537586090258,0.32231075697211153,0.35856573705179284,0.4282868525896414
sen1floods11,chip111,256,10,weighted disagreement (galileo_base),0.0271554979159582,0.32231075697211153,0.35856573705179284,0.4282868525896414
sen1floods11,chip111,256,10,weighted disagreement (panopticon),0.023405433694598465,0.41445783132530123,0.44578313253012053,0.5060240963855421
sen1floods11,chip111,256,10,combination conf+weighted disagreement (U+),0.0017240137500296507,0.6,0.7,0.9
sen1floods11,chip112,256,7,confidence (OlmoEarth),0.0014146749061437073,0.42857142857142855,0.8571428571428571,1.0
sen1floods11,chip112,256,7,constant score,0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip112,256,7,disagreement (selected partner),0.023113681182775677,0.18319327731092436,0.22689075630252103,0.3109243697478992
sen1floods11,chip112,256,7,weighted disagreement (selected partner),0.023113681182775677,0.18319327731092436,0.22689075630252103,0.3109243697478992
sen1floods11,chip112,256,7,accuracy-weighted vote (all outside partners),0.02339050490944975,0.17346938775510204,0.21768707482993196,0.30272108843537415
sen1floods11,chip112,256,7,"weighted disagreement (olmoearth_nano, same family)",0.027019931182775677,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip112,256,7,"weighted disagreement (olmoearth_tiny, same family)",0.023113681182775677,0.18319327731092436,0.22689075630252103,0.3109243697478992
sen1floods11,chip112,256,7,"weighted disagreement (olmoearth_large, same family)",0.023328564133987647,0.17673630717108976,0.22077922077922077,0.3054771315640881
sen1floods11,chip112,256,7,weighted disagreement (galileo_base),0.027019931182775677,0.047058823529411764,0.09803921568627451,0.19607843137254902
sen1floods11,chip112,256,7,weighted disagreement (panopticon),0.023328564133987647,0.17673630717108976,0.22077922077922077,0.3054771315640881
sen1floods11,chip112,256,7,combination conf+weighted disagreement (U+),0.0014146749061437073,0.42857142857142855,0.8571428571428571,1.0
sen1floods11,chip113,256,11,confidence (OlmoEarth),0.0037384149333986507,0.36363636363636365,0.6363636363636364,0.8181818181818182
sen1floods11,chip113,256,11,constant score,0.04194826773979608,0.05078125,0.1015625,0.19921875
sen1floods11,chip113,256,11,disagreement (selected partner),0.031130469044444428,0.2930909090909091,0.33090909090909093,0.40363636363636357
sen1floods11,chip113,256,11,weighted disagreement (selected partner),0.03109192955754899,0.2930909090909091,0.33090909090909093,0.40363636363636357
sen1floods11,chip113,256,11,accuracy-weighted vote (all outside partners),0.0278489619460863,0.3662444113263785,0.4001490312965723,0.46535022354694483
sen1floods11,chip113,256,11,"weighted disagreement (olmoearth_nano, same family)",0.035452695075177634,0.19506808980493193,0.23813029076186973,0.3209422156790578
sen1floods11,chip113,256,11,"weighted disagreement (olmoearth_tiny, same family)",0.031076428565485495,0.2930909090909091,0.33090909090909093,0.40363636363636357
sen1floods11,chip113,256,11,"weighted disagreement (olmoearth_large, same family)",0.03851684006407212,0.12684153790873157,0.17355371900826447,0.2633848365073661
sen1floods11,chip113,256,11,weighted disagreement (galileo_base),0.02712367510109786,0.38145454545454544,0.4145454545454546,0.47818181818181815
sen1floods11,chip113,256,11,weighted disagreement (panopticon),0.03898187470794847,0.11636363636363636,0.16363636363636364,0.2545454545454545
sen1floods11,chip113,256,11,combination conf+weighted disagreement (U+),0.0034500077187286926,0.36363636363636365,0.6363636363636364,0.8181818181818182
sen1floods11,chip114,256,23,confidence (OlmoEarth),0.012657651657415685,0.34782608695652173,0.5652173913043478,0.782608695652174
sen1floods11,chip114,256,23,constant score,0.08550595463552062,0.05078125,0.1015625,0.19921875
sen1floods11,chip114,256,23,disagreement (selected partner),0.06887164373586731,0.23006512937863052,0.27125506072874495,0.3504664671712727
sen1floods11,chip114,256,23,weighted disagreement (selected partner),0.06890285600594635,0.23006512937863052,0.27125506072874495,0.3504664671712727
sen1floods11,chip114,256,23,accuracy-weighted vote (all outside partners),0.060567616761341286,0.30434782608695654,0.3562231759656653,0.4261989177085277
sen1floods11,chip114,256,23,"weighted disagreement (olmoearth_nano, same family)",0.05539240041277339,0.30434782608695654,0.4142259414225941,0.4778970347462252
sen1floods11,chip114,256,23,"weighted disagreement (olmoearth_tiny, same family)",0.04811178329259029,0.30434782608695654,0.4915254237288135,0.5467943994104643
sen1floods11,chip114,256,23,"weighted disagreement (olmoearth_large, same family)",0.06147350648119315,0.31002661934338954,0.3469387755102041,0.4179236912156167
sen1floods11,chip114,256,23,weighted disagreement (galileo_base),0.05699677842321444,0.3583876078155254,0.39271255060728744,0.4587220559760605
sen1floods11,chip114,256,23,weighted disagreement (panopticon),0.0679073874903701,0.2608695652173913,0.2796610169491526,0.3579587324981577
sen1floods11,chip114,256,23,combination conf+weighted disagreement (U+),0.012931524754932823,0.2608695652173913,0.5652173913043478,0.782608695652174
sen1floods11,chip115,256,11,confidence (OlmoEarth),0.003900673870240824,0.36363636363636365,0.6363636363636364,0.8181818181818182
sen1floods11,chip115,256,11,constant score,0.04194826773979608,0.05078125,0.1015625,0.19921875
sen1floods11,chip115,256,11,disagreement (selected partner),0.038857005569814904,0.11988409996378123,0.16696848967765304,0.2575153929735603
sen1floods11,chip115,256,11,weighted disagreement (selected partner),0.03887238450568764,0.11988409996378123,0.16696848967765304,0.2575153929735603
sen1floods11,chip115,256,11,accuracy-weighted vote (all outside partners),0.025776953471332457,0.18181818181818182,0.45690672963400236,0.5159386068476978
sen1floods11,chip115,256,11,"weighted disagreement (olmoearth_nano, same family)",0.0313405742467235,0.2902519167579409,0.32822197882438847,0.4012413289521723
sen1floods11,chip115,256,11,"weighted disagreement (olmoearth_tiny, same family)",0.024004157356442315,0.45678092399403875,0.4858420268256334,0.5417287630402384
sen1floods11,chip115,256,11,"weighted disagreement (olmoearth_large, same family)",0.035262572272407325,0.20153340635268346,0.24424972617743704,0.3263964950711939
sen1floods11,chip115,256,11,weighted disagreement (galileo_base),0.027955072809224463,0.3688311688311688,0.4025974025974026,0.46753246753246747
sen1floods11,chip115,256,11,weighted disagreement (panopticon),0.03727739364045014,0.18181818181818182,0.19922630560928434,0.2862669245647969
sen1floods11,chip115,256,11,combination conf+weighted disagreement (U+),0.003892622599566624,0.45454545454545453,0.6363636363636364,0.8181818181818182
sen1floods11,chip116,256,7,confidence (OlmoEarth),0.0013295637490042056,0.5714285714285714,0.7142857142857143,1.0
sen1floods11,chip116,256,7,constant score,0.02691311965933817,0.05078125,0.1015625,0.19921875
sen1floods11,chip116,256,7,disagreement (selected partner),0.019484194361515154,0.3112244897959183,0.34807256235827666,0.41893424036281185
sen1floods11,chip116,256,7,weighted disagreement (selected partner),0.019499573536900724,0.3112244897959183,0.34807256235827666,0.41893424036281185
sen1floods11,chip116,256,7,accuracy-weighted vote (all outside partners),0.01770107209292376,0.14285714285714285,0.4310451453308596,0.49288806431663573
