window,map,axis,hypothesis,predicted_period_px,fundamental_whitened_power,p_fundamental,n_harmonics,comb_whitened_power,p_comb,n_strips
kwando,worldcover_boundary,row,2 patches 8 px,8.764885337999981,0.21287241906069962,0.8082592491129923,2,0.4148279557327403,0.7980947224113838,1
kwando,worldcover_boundary,row,window 32 px,35.059541351999925,2.995942597151487,0.04998948492594807,3,2.060186987667707,0.05438080163620586,1
kwando,worldcover_boundary,row,window 64 px,70.11908270399985,1.0395443805118383,0.3536157594923078,3,1.5084489532110854,0.17074710089598852,1
kwando,worldcover_boundary,row,window 128 px,140.2381654079997,1.8643934080686466,0.15499019717910567,3,1.6045948387817415,0.1412375983142597,1
kwando,worldcover_boundary,row,window 256 px,280.4763308159994,1.031480863926168,0.35647867309732223,3,1.4967317060161156,0.17468391758275653,1
kwando,worldcover_boundary,row,window 512 px,560.9526616319988,0.8280848621058606,0.43688518100478624,3,0.7278147345922742,0.6271563397348652,1
kwando,worldcover_boundary,row,warp duplication beat,11.459083999332975,0.6273925191554703,0.5339823360348519,3,1.3232137781840152,0.24258545830198452,1
barotse,class_boundary,col,encoder patch 4 px,4.339249233005269,327.787505887505,4.4024553115734e-143,1,327.787505887505,4.4024553115734e-143,1
barotse,class_boundary,col,2 patches 8 px,8.678498466010538,118.32764633187492,4.082781530549802e-52,2,223.05757610968996,8.036565442420794e-192,1
barotse,class_boundary,col,window 32 px,34.71399386404215,1.1991655406425252,0.301445651134065,3,42.27042338058582,6.897632071753315e-52,1
barotse,class_boundary,col,window 64 px,69.4279877280843,1.1675359048191312,0.3111326579617312,3,0.9758614079234001,0.43960839436769206,1
